title,abstract,url,classifications
Early Ultraviolet Observations of Type IIn Supernovae Constrain the Asphericity of Their Circumstellar Material,"We present a survey of the early evolution of 12 Type IIn supernovae (SNe IIn) at ultraviolet and visible light wavelengths. We use this survey to constrain the geometry of the circumstellar material (CSM) surrounding SN IIn explosions, which may shed light on their progenitor diversity. In order to distinguish between aspherical and spherical CSM, we estimate the blackbody radius temporal evolution of the SNe IIn of our sample, following the method introduced by Soumagnac et al. We find that higher-luminosity objects tend to show evidence for aspherical CSM. Depending on whether this correlation is due to physical reasons or to some selection bias, we derive a lower limit between 35% and 66% for the fraction of SNe IIn showing evidence for aspherical CSM. This result suggests that asphericity of the CSM surrounding SNe IIn is common—consistent with data from resolved images of stars undergoing considerable mass loss. It should be taken into account for more realistic modeling of these events.",https://ui.adsabs.harvard.edu/abs/2020ApJ...899...51S,[]
TOI-1728b: The Habitable-zone Planet Finder Confirms a Warm Super-Neptune Orbiting an M-dwarf Host,"We confirm the planetary nature of TOI-1728b using a combination of ground-based photometry, near-infrared Doppler velocimetry and spectroscopy with the Habitable-zone Planet Finder. TOI-1728 is an old, inactive M0 star with T<SUB>eff</SUB> = ${3980}_{-32}^{+31}$ K, which hosts a transiting super-Neptune at an orbital period of ∼3.49 days. Joint fitting of the radial velocities and TESS and ground-based transits yields a planetary radius of ${5.05}_{-0.17}^{+0.16}$ R<SUB>⊕</SUB>, mass ${26.78}_{-5.13}^{+5.43}$ M<SUB>⊕</SUB>, and eccentricity ${0.057}_{-0.039}^{+0.054}$ . We estimate the stellar properties, and perform a search for He 10830 Šabsorption during the transit of this planet and claim a null detection with an upper limit of 1.1% with 90% confidence. A deeper level of He 10830 Šabsorption has been detected in the planet atmosphere of GJ 3470b, a comparable gaseous planet. TOI-1728b is the largest super-Neptune—the intermediate subclass of planets between Neptune and the more massive gas-giant planets—discovered around an M dwarf. With its relatively large mass and radius, TOI-1728 represents a valuable data point in the M-dwarf exoplanet mass-radius diagram, bridging the gap between the lighter Neptune-sized planets and the heavier Jovian planets known to orbit M dwarfs. With a low bulk density of ${1.14}_{-0.24}^{+0.26}$ g cm<SUP>-3</SUP>, and orbiting a bright host star (J ∼ 9.6, V ∼ 12.4), TOI-1728b is also a promising candidate for transmission spectroscopy both from the ground and from space, which can be used to constrain planet formation and evolutionary models.",https://ui.adsabs.harvard.edu/abs/2020ApJ...899...29K,[]
Detections of Simultaneous Brightening of γ-Ray and Optical Emissions of a Distant Blazar GB 1508+5714 at Redshift 4.3,"GB 1508+5714 is a high-redshift blazar (z = 4.3), and a spectrally soft γ-ray source has been detected in its direction. By analyzing 11.4 yr Fermi Large Area Telescope data, significant long-term variability of the γ-ray source is confirmed. More importantly, a γ-ray emission flare appeared in an epoch of several tens of days in 2018, when the flux was about four times the value from the global fit. Meanwhile, optical flares were displayed in both the r and i bands from the Zwicky Transient Facility light curves. Detections of the simultaneous γ-ray and optical brightening provide decisive evidence to pin down the association between the γ-ray source and GB 1508+5714, which makes it the first identified γ-ray blazar beyond redshift 4. A broadband spectral energy distribution in the high flux state is constructed, and the origin of the multiwavelength brightening is also briefly discussed. Upcoming wide-deep-fast optical telescopes together with the γ-ray sky surveyors will shed light on the role that the active galactic nucleus jets play in the early cosmic time.",https://ui.adsabs.harvard.edu/abs/2020ApJ...898L..56L,[]
Of Harbingers and Higher Modes: Improved Gravitational-wave Early Warning of Compact Binary Mergers,"A crucial component to maximizing the science gain from the multi-messenger follow-up of gravitational-wave (GW) signals from compact binary mergers is the prompt discovery of the electromagnetic counterpart. Ideally, the GW detection and localization must be reported early enough to allow for telescopes to slew to the location of the GW event before the onset of the counterpart. However, the time available for early warning is limited by the short duration spent by the dominant (ℓ = m = 2) mode within the detector's frequency band. Nevertheless, we show that including higher modes—which enter the detector's sensitivity band well before the dominant mode—in GW searches can enable us to significantly improve the early warning ability for compact binaries with asymmetric masses (such as neutron star-black hole (NSBH) binaries). We investigate the reduction in the localization sky-area when the ℓ = m = 3 and ℓ = m = 4 modes are included in addition to the dominant mode, considering typical slew-times of electromagnetic telescopes (30-60 s). We find that, in LIGO's projected ""O5"" (""Voyager"") network with five GW detectors, some of the NSBH mergers, located at a distance of 40 Mpc, can be localized to a few hundred sq. deg. ∼45 s prior to the merger, corresponding to a reduction-factor of 3-4 (5-6) in sky-area. For a third-generation network, we get gains of up to 1.5 min in early warning times for a localization area of 100 sq. deg., even when the source is placed at 100 Mpc.",https://ui.adsabs.harvard.edu/abs/2020ApJ...898L..39K,[]
SN 2019ehk: A Double-peaked Ca-rich Transient with Luminous X-Ray Emission and Shock-ionized Spectral Features,"We present panchromatic observations and modeling of the Calcium-rich supernova (SN) 2019ehk in the star-forming galaxy M100 (d ≈ 16.2 Mpc) starting 10 hr after explosion and continuing for ∼300 days. SN 2019ehk shows a double-peaked optical light curve peaking at t = 3 and 15 days. The first peak is coincident with luminous, rapidly decaying Swift-XRT-discovered X-ray emission ( ${L}_{{\rm{x}}}\approx {10}^{41}\,\mathrm{erg}\,{{\rm{s}}}^{-1}$ at 3 days; L<SUB>x</SUB> ∝ t<SUP>-3</SUP>), and a Shane/Kast spectral detection of narrow Hα and He II emission lines (v ≈ 500 $\mathrm{km}\,{{\rm{s}}}^{-1}$ ) originating from pre-existent circumstellar material (CSM). We attribute this phenomenology to radiation from shock interaction with extended, dense material surrounding the progenitor star at r < 10<SUP>15</SUP> cm and the resulting cooling emission. We calculate a total CSM mass of ∼7 × 10<SUP>-3</SUP> ${M}_{\odot }$ (M<SUB>He</SUB>/M<SUB>H</SUB> ≈6) with particle density n ≈ 10<SUP>9</SUP> cm<SUP>-3</SUP>. Radio observations indicate a significantly lower density n < 10<SUP>4</SUP> cm<SUP>-3</SUP> at larger radii r > (0.1-1) × 10<SUP>17</SUP> cm. The photometric and spectroscopic properties during the second light-curve peak are consistent with those of Ca-rich transients (rise-time of t<SUB>r</SUB> = 13.4 ± 0.210 days and a peak B-band magnitude of M<SUB>B</SUB> = -15.1 ± 0.200 mag). We find that SN 2019ehk synthesized (3.1 ± 0.11) × 10<SUP>-2</SUP> ${M}_{\odot }$ of ${}^{56}\mathrm{Ni}$ and ejected M<SUB>ej</SUB> = (0.72 ± 0.040) ${M}_{\odot }$ total with a kinetic energy E<SUB>k</SUB> = (1.8 ± 0.10) × 10<SUP>50</SUP> erg. Finally, deep HST pre-explosion imaging at the SN site constrains the parameter space of viable stellar progenitors to massive stars in the lowest mass bin (∼10 ${M}_{\odot }$ ) in binaries that lost most of their He envelope or white dwarfs (WDs). The explosion and environment properties of SN 2019ehk further restrict the potential WD progenitor systems to low-mass hybrid HeCO WD+CO WD binaries.",https://ui.adsabs.harvard.edu/abs/2020ApJ...898..166J,[]
Ground deformation and fissure activity of the Yuncheng Basin (China) revealed by multiband time series InSAR,"The Yuncheng Basin (China) is affected by severe land subsidence and ground fissure hazards, which have caused serious land damage and economic losses to the local inhabitants. Due to the lack of long-term continuous monitoring in the region, the trend of land subsidence and fissure activities is unknown, which cannot meet requirements for disaster reduction and disaster prevention. In this study, Envisat ASAR, ALOS PALSAR, and TerraSAR-X are employed to monitor these hazards using time series InSAR methodology. The results showed that there were two obvious subsidence centers occurred in Yuncheng. Compared to the period from 2007 to 2011, the land subsidence rate in the Yuncheng Basin from 2012 to 2015 decreased significantly. Analysis of the differential deformation rate observed by InSAR between the two sides of the ground fissure indicates that fissure activity has weakened in recent years at the cross-section. To explain the phenomena observed by InSAR, FLAC3D was used to study the effect of pumping on ground fissure activity under the condition of pre-existing faults, and the results show that pumping promotes differential activities between two sides of the fault and has a positive impact on the occurrence and the activity of ground fissures. Horizontal rectangular sill with uniform opening model is used to simulate the land subsidence and invert the pumping depth. The results are basically consistent with the local situation.",https://ui.adsabs.harvard.edu/abs/2020AdSpR..66..490Y,[]
Physical Characterization of Interstellar Comet 2I/2019 Q4 (Borisov),"We present a study of interstellar comet 2I/2019 Q4 (Borisov) using both preperihelion and postperihelion observations spanning late September 2019 through late January 2020. The intrinsic brightness of the comet was observed to continuously decline throughout the timespan, likely due to the decreasing effective scattering cross-section as a result of volatile sublimation with a slope of -0.43 ± 0.02 km<SUP>2</SUP> d<SUP>-1</SUP>. We witnessed no significant change in the slightly reddish color of the comet, with mean values of $\left\langle g-r\right\rangle =0.68\pm 0.04$ , $\left\langle r-i\right\rangle =0.23\pm 0.03$ , and the normalized reflectivity gradient across the g and i bands $\overline{S^{\prime} }\left(g,i\right)=\left(10.6\pm 1.4\right)$ % per 10<SUP>3</SUP> Å, all unremarkable in the context of solar system comets. Using the available astrometric observations, we confidently detect the nongravitational acceleration of the comet following a shallow heliocentric distance dependence of ${r}_{{\rm{H}}}^{-1\pm 1}$ . Accordingly, we estimate that the nucleus is most likely $\lesssim 0.4$ km in radius, and that a fraction of ≳0.2% of the total mass of the nucleus has been eroded due to the sublimation activity since the earliest observation of the comet in 2018 December by the time of perihelion. Our morphology simulation suggests that the dust ejection speed increased from ∼4 m s<SUP>-1</SUP> in 2019 September to ∼7 m s<SUP>-1</SUP> around perihelion for the optically dominant dust grains with $\beta \sim 0.01$ , and that the observable dust grains are no smaller than micron size.",https://ui.adsabs.harvard.edu/abs/2020AJ....160...92H,[]
Galaxy optical variability of Virgo cluster: new tracer for environmental influences on galaxies,We investigate the relationship between the optical variability of galaxies and their distances from the centre of the Virgo cluster using Palomar Transient Factory data. We define the ratio between the standard deviation of the galaxy brightness and the mean value of the standard deviation as a measure of a galaxy's optical variability. A sample of 814 Virgo galaxies with 230 263 observations shows a monotonically decreasing trend of optical variability with increasing clustercentric distance. The variability level inside the cluster is 3.2σ higher than the level outside. We fit the variability with a linear function and find that the data reject a distance-independent model. We examine 217 background galaxies for comparison and find no significant trend in galaxy variability. We assess the relation with Monte Carlo simulation by rebuilding the brightness of each galaxy. The simulation shows a monotonically decreasing relation for member galaxy variability and a distance-independent relation for background galaxies. Our result is consistent with the theory that the cold gas flowing inwards the cluster centre fuels AGN activity. This work is a new implementation of the method using optical variability to investigate the relation between galaxies evolution and their environment.,https://ui.adsabs.harvard.edu/abs/2020MNRAS.496L..59Y,[]
Observing the earliest moments of supernovae using strong gravitational lenses,"We determine the viability of exploiting lensing time delays to observe strongly gravitationally lensed supernovae (gLSNe) from first light. Assuming a plausible discovery strategy, the Legacy Survey of Space and Time (LSST) and the Zwicky Transient Facility (ZTF) will discover ∼110 and ∼1 systems per year before the supernova (SN) explosion in the final image, respectively. Systems will be identified $11.7^{+29.8}_{-9.3}$ d before the final explosion. We then explore the possibility of performing early-time observations for Type IIP and Type Ia SNe in LSST-discovered systems. Using a simulated Type IIP explosion, we predict that the shock breakout in one trailing image per year will peak at ≲24.1 mag (≲23.3) in the B-band (F218W), however evolving over a time-scale of ∼30 min. Using an analytic model of Type Ia companion interaction, we find that in the B-band we should observe at least one shock cooling emission event per year that peaks at ≲26.3 mag (≲29.6) assuming all Type Ia gLSNe have a 1 M<SUB>⊙</SUB> red giant (main sequence) companion. We perform Bayesian analysis to investigate how well deep observations with 1 h exposures on the European Extremely Large Telescope would discriminate between Type Ia progenitor populations. We find that if all Type Ia SNe evolved from the double-degenerate channel, then observations of the lack of early blue flux in 10 (50) trailing images would rule out more than 27 per cent (19 per cent) of the population having 1 M<SUB>⊙</SUB> main sequence companions at 95 per cent confidence.",https://ui.adsabs.harvard.edu/abs/2020MNRAS.495.4622F,[]
Examining supernova events in Type 1 active galactic nuclei,"A statistical study of intermediate Palomar Transient Factory supernovae (SNe) in Type 1 active galactic nuclei (AGNs) has shown a major deficit of supernovae around Type 1 AGN host galaxies, with respect to Type 2 AGN hosts. The aim of this work is to test whether there is any preference for Type 1 AGNs to host SN of a specific kind. Through the analysis of SN occurrence and their type (thermonuclear versus core-collapse), we can directly link the type of stars producing the SN events, thus this is an indirect way to study host galaxies in Type 1 AGNs. We examine the detection fractions of SNe, the host galaxies and compare the sample properties to typical host galaxies in the Open Supernova Catalog (OSC). The majority of the host galaxies in the AGN sample are late type, similar to typical galaxies hosting SN within the OSC. The findings are supportive of a deficiency of SNe near Type 1 AGNs, although we cannot with certainty assess the overall detection fractions of SNe in Type 1 AGNs relative to other SN host galaxies. We can state that Type 1 AGN has equal detection fractions of thermonuclear versus core-collapse SNe. However, we note the possibility of a higher detection rate of core-collapse supernovae in Type 1 AGN with insecure AGN classifications.",https://ui.adsabs.harvard.edu/abs/2020MNRAS.495.4419V,[]
Dynamic scheduling: target of opportunity observations of gravitational wave events,"The simultaneous detection of electromagnetic and gravitational waves from the coalescence of two neutron stars (GW170817 and GRB170817A) has ushered in a new era of 'multimessenger' astronomy, with electromagnetic detections spanning from gamma to radio. This great opportunity for new scientific investigations raises the issue of how the available multimessenger tools can best be integrated to constitute a powerful method to study the transient Universe in particular. To facilitate the classification of possible optical counterparts to gravitational wave events, it is important to optimize the scheduling of observations and the filtering of transients, both key elements of the follow-up process. In this work, we describe the existing workflow whereby telescope networks such as GRANDMA and GROWTH are currently scheduled; we then present modifications we have developed for the scheduling process specifically, so as to face the relevant challenges that have appeared during the latest observing run of Advanced LIGO and Advanced Virgo. We address issues with scheduling more than one epoch for multiple fields within a skymap, especially for large and disjointed localizations. This is done in two ways: by optimizing the maximum number of fields that can be scheduled and by splitting up the lobes within the skymap by right ascension to be scheduled individually. In addition, we implement the ability to take previously observed fields into consideration when rescheduling. We show the improvements that these modifications produce in making the search for optical counterparts more efficient, and we point to areas needing further improvement.",https://ui.adsabs.harvard.edu/abs/2020MNRAS.495.4366A,[]
Spikey: self-lensing flares from eccentric SMBH binaries,"We examine the light curves of two quasars, motivated by recent suggestions that a supermassive black hole binary (SMBHB) can exhibit sharp lensing spikes. We model the variability of each light curve as due to a combination of two relativistic effects: the orbital relativistic Doppler boost and gravitational binary self-lensing. In order to model each system, we extend previous Doppler plus self-lensing models to include eccentricity. The first quasar is identified in optical data as a binary candidate with a 20-yr period (Ark 120), and shows a prominent spike. For this source, we rule out the lensing hypothesis and disfavour the Doppler-boost hypothesis due to discrepancies in the measured versus recovered values of the binary mass and optical spectral slope. The second source, which we nickname Spikey, is the rare case of an active galactic nucleus identified in Kepler's high-quality, high-cadence photometric data. For this source, we find a model, consisting of a combination of Doppler modulation and a narrow symmetric lensing spike, consistent with an eccentric SMBHB with a mass of M<SUB>tot</SUB> = 3 × 10<SUP>7</SUP> M<SUB>⊙</SUB>, rest-frame orbital period T = 418 d, eccentricity e = 0.5, and seen at an inclination of 8<SUP>○</SUP> from edge-on. This interpretation can be tested by monitoring Spikey for periodic behaviour and recurring flares in the next few years. In preparation for such monitoring, we present the first X-ray observations of this object taken by the Neil Gehrels Swift Observatory.",https://ui.adsabs.harvard.edu/abs/2020MNRAS.495.4061H,[]
"Supernova host galaxies in the dark energy survey: I. Deep coadds, photometry, and stellar masses","The 5-yr Dark Energy Survey Supernova Programme (DES-SN) is one of the largest and deepest transient surveys to date in terms of volume and number of supernovae. Identifying and characterizing the host galaxies of transients plays a key role in their classification, the study of their formation mechanisms, and the cosmological analyses. To derive accurate host galaxy properties, we create depth-optimized coadds using single-epoch DES-SN images that are selected based on sky and atmospheric conditions. For each of the five DES-SN seasons, a separate coadd is made from the other four seasons such that each SN has a corresponding deep coadd with no contaminating SN emission. The coadds reach limiting magnitudes of order ∼27 in g band, and have a much smaller magnitude uncertainty than the previous DES-SN host templates, particularly for faint objects. We present the resulting multiband photometry of host galaxies for samples of spectroscopically confirmed type Ia (SNe Ia), core-collapse (CCSNe), and superluminous (SLSNe) as well as rapidly evolving transients (RETs) discovered by DES-SN. We derive host galaxy stellar masses and probabilistically compare stellar-mass distributions to samples from other surveys. We find that the DES spectroscopically confirmed sample of SNe Ia selects preferentially fewer high-mass hosts at high-redshift compared to other surveys, while at low redshift the distributions are consistent. DES CCSNe and SLSNe hosts are similar to other samples, while RET hosts are unlike the hosts of any other transients, although these differences have not been disentangled from selection effects.",https://ui.adsabs.harvard.edu/abs/2020MNRAS.495.4040W,[]
LAMOST J202629.80+423652.0 is not a symbiotic star,"LAMOST J202629.80+423652.0 has been recently classified as a new symbiotic star containing a long-period Mira, surrounded by dust (D-type) and displaying in the optical spectra high ionization emission lines, including the Raman-scattered OVI at 6825 Å. We have observed LAMOST J202629.80+423652.0 photometrically in the BVRI bands and spectroscopically over the 3500-8000 Å range. We have found it to be a normal G8 IV sub-giant star, deprived of any emission line in its spectrum, and reddened by E<SUB>B-V</SUB>=0.35 mag. Combining our photometry with data from all-sky patrol surveys, we find LAMOST J202629.80+423652.0 to be non variable, so not pulsating as a Mira. We have compiled from existing sources its spectral energy distribution, extending well into the mid-Infrared, and found it completely dominated by the G8 IV photospheric stellar emission, without any sign of circumstellar dust. We therefore conclude that LAMOST J202629.80+423652.0 is not a symbiotic star, nor it is pulsating or been enshrouded in dust.",https://ui.adsabs.harvard.edu/abs/2020CoSka..50..672A,[]
The Zwicky Transient Facility Catalog of Periodic Variable Stars,"The number of known periodic variables has grown rapidly in recent years. Thanks to its large field of view and faint limiting magnitude, the Zwicky Transient Facility (ZTF) offers a unique opportunity to detect variable stars in the northern sky. Here, we exploit ZTF Data Release 2 (DR2) to search for and classify variables down to r ∼ 20.6 mag. We classify 781,602 periodic variables into 11 main types using an improved classification method. Comparison with previously published catalogs shows that 621,702 objects (79.5%) are newly discovered or newly classified, including ∼700 Cepheids, ∼5000 RR Lyrae stars, ∼15,000 δ Scuti variables, ∼350,000 eclipsing binaries, ∼100,000 long-period variables, and about 150,000 rotational variables. The typical misclassification rate and period accuracy are on the order of 2% and 99%, respectively. 74% of our variables are located at Galactic latitudes, $| b|  10^\circ $ . This large sample of Cepheids, RR Lyrae, δ Scuti stars, and contact (EW-type) eclipsing binaries is helpful to investigate the Galaxy's disk structure and evolution with an improved completeness, areal coverage, and age resolution. Specifically, the northern warp and the disk's edge at distances of 15-20 kpc are significantly better covered than previously. Among rotational variables, RS Canum Venaticorum and BY Draconis-type variables can be separated easily. Our knowledge of stellar chromospheric activity would benefit greatly from a statistical analysis of these types of variables.",https://ui.adsabs.harvard.edu/abs/2020ApJS..249...18C,[]
Microlensing Optical Depth and Event Rate in the OGLE-IV Galactic Plane Fields,"Searches for gravitational microlensing events are traditionally concentrated on the central regions of the Galactic bulge but many microlensing events are expected to occur in the Galactic plane, far from the Galactic Center. Owing to the difficulty in conducting high-cadence observations of the Galactic plane over its vast area, which are necessary for the detection of microlensing events, their global properties were hitherto unknown. Here, we present results of the first comprehensive search for microlensing events in the Galactic plane. We searched an area of almost 3000 square degrees along the Galactic plane ( $| b|  7^\circ $ , 0° < l < 50°, 190° < l < 360°) observed by the Optical Gravitational Lensing Experiment (OGLE) during 2013-2019 and detected 630 events. We demonstrate that the mean Einstein timescales of Galactic plane microlensing events are on average three times longer than those of Galactic bulge events, with little dependence on the Galactic longitude. We also measure the microlensing optical depth and event rate as a function of Galactic longitude and demonstrate that they exponentially decrease with the angular distance from the Galactic Center (with the characteristic angular scale length of 32°). The average optical depth decreases from 0.5 × 10<SUP>-6</SUP> at l = 10° to 1.5 × 10<SUP>-8</SUP> in the Galactic anticenter. We also find that the optical depth in the longitude range 240° < l < 330° is asymmetric about the Galactic equator, which we interpret as a signature of the Galactic warp.",https://ui.adsabs.harvard.edu/abs/2020ApJS..249...16M,[]
A New Class of Roche Lobe-filling Hot Subdwarf Binaries,"We present the discovery of the second binary with a Roche lobe-filling hot subdwarf transferring mass to a white dwarf (WD) companion. This 56 minute binary was discovered using data from the Zwicky Transient Facility. Spectroscopic observations reveal an He-sdOB star with an effective temperature of T<SUB>eff</SUB> = 33,700 ± 1000 K and a surface gravity of log(g) = 5.54 ± 0.11. The GTC+HiPERCAM light curve is dominated by the ellipsoidal deformation of the He-sdOB star and shows an eclipse of the He-sdOB by an accretion disk as well as a weak eclipse of the WD. We infer a He-sdOB mass of M<SUB>sdOB</SUB> = 0.41 ± 0.04 M<SUB>⊙</SUB> and a WD mass of M<SUB>WD</SUB> = 0.68 ± 0.05 M<SUB>⊙</SUB>. The weak eclipses imply a WD blackbody temperature of 63,000 ± 10,000 K and a radius R<SUB>WD</SUB> = 0.0148 ± 0.0020 R<SUB>⊙</SUB> as expected for a WD of such high temperature. The He-sdOB star is likely undergoing hydrogen shell burning and will continue transferring mass for ≈1 Myr at a rate of 10<SUP>-9</SUP> M<SUB>⊙</SUB> yr<SUP>-1</SUP>, which is consistent with the high WD temperature. The hot subdwarf will then turn into a WD and the system will merge in ≈30 Myr. We suggest that Galactic reddening could bias discoveries toward preferentially finding Roche lobe-filling systems during the short-lived shell-burning phase. Studies using reddening-corrected samples should reveal a large population of helium core-burning hot subdwarfs with T<SUB>eff</SUB> ≈ 25,000 K in binaries of 60-90 minutes with WDs. Though not yet in contact, these binaries would eventually come into contact through gravitational-wave emission and explode as a subluminous thermonuclear supernova or evolve into a massive single WD.",https://ui.adsabs.harvard.edu/abs/2020ApJ...898L..25K,[]
The Spectacular Ultraviolet Flash from the Peculiar Type Ia Supernova 2019yvq,"Early observations of Type Ia supernovae (SNe Ia) provide essential clues for understanding the progenitor system that gave rise to the terminal thermonuclear explosion. We present exquisite observations of SN 2019yvq, the second observed SN Ia, after iPTF 14atg, to display an early flash of emission in the ultraviolet (UV) and optical. Our analysis finds that SN 2019yvq was unusual, even when ignoring the initial flash, in that it was moderately underluminous for an SN Ia ( ${M}_{g}\approx -18.5$ mag at peak) yet featured very high absorption velocities ( $v\approx 15{\rm{,0}}00$ km s<SUP>-1</SUP> for Si II λ6355 at peak). We find that many of the observational features of SN 2019yvq, aside from the flash, can be explained if the explosive yield of radioactive <SUP>56</SUP>Ni is relatively low (we measure ${M}_{{56}_{\mathrm{Ni}}}=0.31\pm 0.05\,{M}_{\odot }$ ) and it and other iron-group elements are concentrated in the innermost layers of the ejecta. To explain both the UV/optical flash and peak properties of SN 2019yvq we consider four different models: interaction between the SN ejecta and a nondegenerate companion, extended clumps of <SUP>56</SUP>Ni in the outer ejecta, a double-detonation explosion, and the violent merger of two white dwarfs. Each of these models has shortcomings when compared to the observations; it is clear additional tuning is required to better match SN 2019yvq. In closing, we predict that the nebular spectra of SN 2019yvq will feature either H or He emission, if the ejecta collided with a companion, strong [Ca II] emission, if it was a double detonation, or narrow [O I] emission, if it was due to a violent merger.",https://ui.adsabs.harvard.edu/abs/2020ApJ...898...56M,[]
Comparing Moment-based and Monte Carlo Methods of Radiation Transport Modeling for Type II-Plateau Supernova Light Curves,"Time-dependent electromagnetic signatures from core-collapse supernovae are the result of detailed transport of the shock-deposited and radioactively powered radiation through the stellar ejecta. Due to the complexity of the underlying radiative processes, considerable approximations are made to simplify key aspects of the radiation transport problem. We present a systematic comparison of the moment-based radiation hydrodynamical code STELLA and the Monte Carlo radiation transport code Sedona in the 1D modeling of Type II-Plateau supernovae. Based on explosion models generated from the Modules for Experiments in Stellar Astrophysics instrument, we find remarkable agreements in the modeled light curves and the ejecta structure thermal evolution, affirming the fidelity of both radiation transport modeling approaches. The radiative moments computed directly by the Monte Carlo scheme in Sedona also verify the accuracy of the moment-based scheme. We find that the coarse resolutions of the opacity tables and the numerical approximations in STELLA have an insignificant impact on the resulting bolometric light curves, making it an efficient tool for the specific task of optical light-curve modeling.",https://ui.adsabs.harvard.edu/abs/2020ApJ...898...29T,[]
Intermediate Luminosity Red Transients by Black Holes Born from Erupting Massive Stars,"We consider black hole formation in failed supernovae when a dense circumstellar medium (CSM) is present around the massive star progenitor. By utilizing radiation hydrodynamical simulations, we calculate the mass ejection of blue supergiants and Wolf-Rayet stars in the collapsing phase and the radiative shock occurring between the ejecta and the ambient CSM. We find that the resultant emission is redder and dimmer than normal supernovae (bolometric luminosity of 10<SUP>40</SUP>- ${10}^{41}\ \mathrm{erg}\ {{\rm{s}}}^{-1}$ , effective temperature of ∼5 × 10<SUP>3</SUP> K, and timescale of 10-100 days) and shows a characteristic power-law decay, which may comprise a fraction of intermediate luminosity red transients (ILRTs) including AT 2017be. In addition to searching for the progenitor star in the archival data, we encourage X-ray follow-up observations of such ILRTs ∼1-10 yr after the collapse, targeting the fallback accretion disk.",https://ui.adsabs.harvard.edu/abs/2020ApJ...897L..44T,[]
Image-based Classification of Variable Stars: First Results from Optical Gravitational Lensing Experiment Data,"Recently, machine learning methods have presented a viable solution for the automated classification of image-based data in various research fields and business applications. Scientists require a fast and reliable solution in order to handle increasingly large amounts of astronomical data. However, so far astronomers have been mainly classifying variable starlight curves based on various pre-computed statistics and light curve parameters. In this work we use an image-based Convolutional Neural Network to classify the different types of variable stars. We use images of phase-folded light curves from the Optical Gravitational Lensing Experiment (OGLE)-III survey for training, validating, and testing, and use OGLE-IV survey as an independent data set for testing. After the training phase, our neural network was able to classify the different types between 80% and 99%, and 77%-98%, accuracy for OGLE-III and OGLE-IV, respectively.",https://ui.adsabs.harvard.edu/abs/2020ApJ...897L..12S,[]
A White Dwarf with Transiting Circumstellar Material Far outside the Roche Limit,"We report the discovery of a white dwarf exhibiting deep, irregularly shaped transits, indicative of circumstellar planetary debris. Using Zwicky Transient Facility DR2 photometry of ZTF J013906.17+524536.89 and follow-up observations from the Las Cumbres Observatory, we identify multiple transit events that recur every ≈107.2 days, much longer than the 4.5-4.9 hr orbital periods observed in WD 1145+017, the only other white dwarf known with transiting planetary debris. The transits vary in both depth and duration, lasting 15-25 days and reaching 20%-45% dips in flux. Optical spectra reveal strong Balmer lines, identifying the white dwarf as a DA with ${T}_{\mathrm{eff}}=10,530\pm 140\,{\rm{K}}$ and $\mathrm{log}(g)=7.86\pm 0.06$ . A Ca II K absorption feature is present in all spectra both in and out of transit. Spectra obtained during one night at roughly 15% transit depth show increased Ca II K absorption with a model atmospheric fit suggesting [Ca/H] = -4.6 ± 0.3, whereas spectra taken on three nights out of transit have [Ca/H] of -5.5, -5.3, and -4.9 with similar uncertainties. While the Ca II K line strength varies by only 2σ, we consider a predominantly interstellar origin for Ca absorption unlikely. We suggest a larger column density of circumstellar metallic gas along the line of site or increased accretion of material onto the white dwarf's surface are responsible for the Ca absorption, but further spectroscopic studies are required. In addition, high-speed time series photometry out of transit reveals variability with periods of 900 and 1030 s, consistent with ZZ Ceti pulsations.",https://ui.adsabs.harvard.edu/abs/2020ApJ...897..171V,[]
Constraining the Source of the High-velocity Ejecta in Type Ia SN 2019ein,"We present multiwavelength photometric and spectroscopic observations of SN 2019ein, a high-velocity Type Ia supernova (SN Ia) discovered in the nearby galaxy NGC 5353 with a two-day nondetection limit. SN 2019ein exhibited some of the highest measured expansion velocities of any SN Ia, with a Si II absorption minimum blueshifted by 24,000 km s<SUP>-1</SUP> at 14 days before peak brightness. More unusually, we observed the emission components of the P Cygni profiles to be blueshifted upward of 10,000 km s<SUP>-1</SUP> before B-band maximum light. This blueshift, among the highest in a sample of 28 other SNe Ia, is greatest at our earliest spectroscopic epoch and subsequently decreases toward maximum light. We discuss possible progenitor systems and explosion mechanisms that could explain these extreme absorption and emission velocities. Radio observations beginning 14 days before B-band maximum light yield nondetections at the position of SN 2019ein, which rules out symbiotic progenitor systems, most models of fast optically thick accretion winds, and optically thin shells of mass $\lesssim {10}^{-6}$ ${M}_{\odot }$ at radii $ 100\,\mathrm{au}$ . Comparing our spectra to models and observations of other high-velocity SNe Ia, we find that SN 2019ein is well fit by a delayed-detonation explosion. We propose that the high emission velocities may be the result of abundance enhancements due to ejecta mixing in an asymmetric explosion, or optical depth effects in the photosphere of the ejecta at early times. These findings may provide evidence for common explosion mechanisms and ejecta geometries among high-velocity SNe Ia.",https://ui.adsabs.harvard.edu/abs/2020ApJ...897..159P,[]
